hlpi_name,year,hlpi,nzhec,nzhec_name,nzhec_short,level,weight,nzhec1,nzhec1_name,nzhec1_short,exp_pw,eqv_exp_pw
Expenditure quintile 1 (low),2017.4,expq1,11,Miscellaneous goods and services,Miscellaneous,group,8.3,11,Miscellaneous goods and services,Miscellaneous,33.2,23.8
Expenditure quintile 1 (low),2017.4,expq1,11.1,Personal care,Personal care,subgroup,2.1,11,Miscellaneous goods and services,Miscellaneous,8.2,5.9
Expenditure quintile 1 (low),2017.4,expq1,11.3,Personal effects,Personal effects,subgroup,0.2,11,Miscellaneous goods and services,Miscellaneous,0.8,0.6
Expenditure quintile 1 (low),2017.4,expq1,11.4,Insurance,Insurance,subgroup,5.5,11,Miscellaneous goods and services,Miscellaneous,21.8,15.7
Expenditure quintile 1 (low),2017.4,expq1,11.5,Credit services,Credit services,subgroup,0.3,11,Miscellaneous goods and services,Miscellaneous,1.1,0.8
Expenditure quintile 1 (low),2017.4,expq1,11.6,Other miscellaneous services,Miscellaneous services,subgroup,0.3,11,Miscellaneous goods and services,Miscellaneous,1.2,0.9
Expenditure quintile 1 (low),2017.4,expq1,13,Other expenditure,Interest,group,1.9,13,Other expenditure,Interest,7.6,5.4
Expenditure quintile 1 (low),2017.4,expq1,13.1,Interest payments,Interest,subgroup,1.9,13,Other expenditure,Interest,7.6,5.4
Expenditure quintile 2,2008,expq2,1,Food,Food,group,19.1,1,Food,Food,106.54,66.38
Expenditure quintile 2,2008,expq2,1.1,Fruit and vegetables,Fruit & veg,subgroup,3,1,Food,Food,16.73,10.43
Expenditure quintile 2,2008,expq2,1.2,"Meat, poultry and fish",Meat,subgroup,3.3,1,Food,Food,18.41,11.47
Expenditure quintile 2,2008,expq2,1.3,Grocery food,Grocery food,subgroup,8.3,1,Food,Food,46.3,28.84
Expenditure quintile 2,2008,expq2,1.4,Non-alcoholic beverages,Soft drinks,subgroup,1.9,1,Food,Food,10.6,6.6
Expenditure quintile 2,2008,expq2,1.5,Restaurant meals and ready-to-eat food,Restaurant meals,subgroup,2.6,1,Food,Food,14.5,9.04
Expenditure quintile 2,2008,expq2,2,Alcoholic beverages and tobacco,Alcohol and tobacco,group,6.1,2,Alcoholic beverages and tobacco,Alcohol and tobacco,34.03,21.2
Expenditure quintile 2,2008,expq2,2.1,Alcoholic beverages,Alcohol,subgroup,3.5,2,Alcoholic beverages and tobacco,Alcohol and tobacco,19.52,12.16
Expenditure quintile 2,2008,expq2,2.2,Cigarettes and tobacco,Cigarettes and tobacco,subgroup,2.5,2,Alcoholic beverages and tobacco,Alcohol and tobacco,13.94,8.69
Expenditure quintile 2,2008,expq2,3,Clothing and footwear,Clothing and footwear,group,2.8,3,Clothing and footwear,Clothing and footwear,15.62,9.73
Expenditure quintile 2,2008,expq2,3.1,Clothing,Clothing,subgroup,2,3,Clothing and footwear,Clothing and footwear,11.16,6.95
Expenditure quintile 2,2008,expq2,3.2,Footwear,Footwear,subgroup,0.8,3,Clothing and footwear,Clothing and footwear,4.46,2.78
Expenditure quintile 2,2008,expq2,4,Housing and household utilities,Housing,group,23.4,4,Housing and household utilities,Housing,130.52,81.32
Expenditure quintile 2,2008,expq2,4.1,Actual rentals for housing,Rent,subgroup,11.9,4,Housing and household utilities,Housing,66.38,41.36
Expenditure quintile 2,2008,expq2,4.3,Property maintenance,Property maintenance,subgroup,1.4,4,Housing and household utilities,Housing,7.81,4.87
Expenditure quintile 2,2008,expq2,4.4,Property rates and related services,Property rates,subgroup,4,4,Housing and household utilities,Housing,22.31,13.9
Expenditure quintile 2,2008,expq2,4.5,Household energy,Household energy,subgroup,6,4,Housing and household utilities,Housing,33.47,20.85
Expenditure quintile 2,2008,expq2,5,Household contents and services,Contents and services,group,5,5,Household contents and services,Contents and services,27.89,17.38
Expenditure quintile 2,2008,expq2,5.1,"Furniture, furnishings and floor coverings",Furniture,subgroup,1.7,5,Household contents and services,Contents and services,9.48,5.91
Expenditure quintile 2,2008,expq2,5.2,Household textiles,Textiles,subgroup,0.2,5,Household contents and services,Contents and services,1.12,0.7
Expenditure quintile 2,2008,expq2,5.3,Household appliances,Appliances,subgroup,1.5,5,Household contents and services,Contents and services,8.37,5.21
Expenditure quintile 2,2008,expq2,5.4,"Glassware, tableware and household utensils",Utensils,subgroup,0.1,5,Household contents and services,Contents and services,0.56,0.35
Expenditure quintile 2,2008,expq2,5.5,Tools and equipment for house and garden,Tools,subgroup,0.4,5,Household contents and services,Contents and services,2.23,1.39
Expenditure quintile 2,2008,expq2,5.6,Other household supplies and services,Other supplies and services,subgroup,1,5,Household contents and services,Contents and services,5.58,3.48
Expenditure quintile 2,2008,expq2,6,Health,Health,group,4.5,6,Health,Health,25.1,15.64
Expenditure quintile 2,2008,expq2,6.1,"Medical products, appliances and equipment",Medical products,subgroup,1.2,6,Health,Health,6.69,4.17
Expenditure quintile 2,2008,expq2,6.2,Out-patient services,Out-patient services,subgroup,2.8,6,Health,Health,15.62,9.73
Expenditure quintile 2,2008,expq2,6.3,Hospital services,Hospital services,subgroup,0.5,6,Health,Health,2.79,1.74
Expenditure quintile 2,2008,expq2,7,Transport,Transport,group,12.4,7,Transport,Transport,69.17,43.09
Expenditure quintile 2,2008,expq2,7.1,Purchase of vehicles,Vehicles,subgroup,0.9,7,Transport,Transport,5.02,3.13
Expenditure quintile 2,2008,expq2,7.2,Private transport supplies and services,Private transport supplies,subgroup,9.7,7,Transport,Transport,54.11,33.71
Expenditure quintile 2,2008,expq2,7.3,Passenger transport services,Passenger transport,subgroup,1.7,7,Transport,Transport,9.48,5.91
Expenditure quintile 2,2008,expq2,8,Communication,Communication,group,3.6,8,Communication,Communication,20.08,12.51
Expenditure quintile 2,2008,expq2,8.1,Postal services,Postal services,subgroup,0.2,8,Communication,Communication,1.12,0.7
Expenditure quintile 2,2008,expq2,8.2,Telecommunication equipment,Telecommunication equip,subgroup,0.1,8,Communication,Communication,0.56,0.35
Expenditure quintile 2,2008,expq2,8.3,Telecommunication services,Telecommunication services,subgroup,3.3,8,Communication,Communication,18.41,11.47
Expenditure quintile 2,2008,expq2,9,Recreation and culture,Recreation and culture,group,7.3,9,Recreation and culture,Recreation and culture,40.72,25.37
Expenditure quintile 2,2008,expq2,9.1,Audio-visual and computing equipment,Audio-visual,subgroup,1.4,9,Recreation and culture,Recreation and culture,7.81,4.87
Expenditure quintile 2,2008,expq2,9.2,Major recreational and cultural equipment,Major recreational equip,subgroup,0.1,9,Recreation and culture,Recreation and culture,0.56,0.35
Expenditure quintile 2,2008,expq2,9.3,Other recreational equipment and supplies,Other recreational equip,subgroup,1.9,9,Recreation and culture,Recreation and culture,10.6,6.6
Expenditure quintile 2,2008,expq2,9.4,Recreational and cultural services,Rec & cultural services,subgroup,1.8,9,Recreation and culture,Recreation and culture,10.04,6.26
Expenditure quintile 2,2008,expq2,9.5,"Newspapers, books and stationery",Newspapers & books,subgroup,1.4,9,Recreation and culture,Recreation and culture,7.81,4.87
Expenditure quintile 2,2008,expq2,9.6,Accommodation services,Accomodation,subgroup,0.3,9,Recreation and culture,Recreation and culture,1.67,1.04
Expenditure quintile 2,2008,expq2,9.7,Package holidays,Package holidays,subgroup,0.4,9,Recreation and culture,Recreation and culture,2.23,1.39
Expenditure quintile 2,2008,expq2,10,Education,Education,group,0.8,10,Education,Education,4.46,2.78
Expenditure quintile 2,2008,expq2,10.1,Early childhood education,Early childhood education,subgroup,0.1,10,Education,Education,0.56,0.35
Expenditure quintile 2,2008,expq2,10.2,Primary and secondary education,Primary/secondary education,subgroup,0.2,10,Education,Education,1.12,0.7
Expenditure quintile 2,2008,expq2,10.3,Tertiary and other post school education,Tertiary education,subgroup,0.4,10,Education,Education,2.23,1.39
Expenditure quintile 2,2008,expq2,10.4,Other educational fees,Other education,subgroup,0,10,Education,Education,0,0
Expenditure quintile 2,2008,expq2,11,Miscellaneous goods and services,Miscellaneous,group,9.7,11,Miscellaneous goods and services,Miscellaneous,54.11,33.71
Expenditure quintile 2,2008,expq2,11.1,Personal care,Personal care,subgroup,2.2,11,Miscellaneous goods and services,Miscellaneous,12.27,7.65
Expenditure quintile 2,2008,expq2,11.3,Personal effects,Personal effects,subgroup,0.3,11,Miscellaneous goods and services,Miscellaneous,1.67,1.04
Expenditure quintile 2,2008,expq2,11.4,Insurance,Insurance,subgroup,4.1,11,Miscellaneous goods and services,Miscellaneous,22.87,14.25
Expenditure quintile 2,2008,expq2,11.5,Credit services,Credit services,subgroup,0.5,11,Miscellaneous goods and services,Miscellaneous,2.79,1.74
Expenditure quintile 2,2008,expq2,11.6,Other miscellaneous services,Miscellaneous services,subgroup,2.6,11,Miscellaneous goods and services,Miscellaneous,14.5,9.04
Expenditure quintile 2,2008,expq2,13,Other expenditure,Interest,group,5.4,13,Other expenditure,Interest,30.12,18.77
Expenditure quintile 2,2008,expq2,13.1,Interest payments,Interest,subgroup,5.4,13,Other expenditure,Interest,30.12,18.77
Expenditure quintile 2,2011,expq2,1,Food,Food,group,20.1,1,Food,Food,126.4,77.74
Expenditure quintile 2,2011,expq2,1.1,Fruit and vegetables,Fruit & veg,subgroup,2.8,1,Food,Food,17.61,10.83
Expenditure quintile 2,2011,expq2,1.2,"Meat, poultry and fish",Meat,subgroup,3.4,1,Food,Food,21.38,13.15
Expenditure quintile 2,2011,expq2,1.3,Grocery food,Grocery food,subgroup,8.4,1,Food,Food,52.82,32.49
Expenditure quintile 2,2011,expq2,1.4,Non-alcoholic beverages,Soft drinks,subgroup,2.2,1,Food,Food,13.83,8.51
Expenditure quintile 2,2011,expq2,1.5,Restaurant meals and ready-to-eat food,Restaurant meals,subgroup,3.3,1,Food,Food,20.75,12.76
Expenditure quintile 2,2011,expq2,2,Alcoholic beverages and tobacco,Alcohol and tobacco,group,6.9,2,Alcoholic beverages and tobacco,Alcohol and tobacco,43.39,26.69
Expenditure quintile 2,2011,expq2,2.1,Alcoholic beverages,Alcohol,subgroup,3.9,2,Alcoholic beverages and tobacco,Alcohol and tobacco,24.53,15.08
Expenditure quintile 2,2011,expq2,2.2,Cigarettes and tobacco,Cigarettes and tobacco,subgroup,3,2,Alcoholic beverages and tobacco,Alcohol and tobacco,18.87,11.6
Expenditure quintile 2,2011,expq2,3,Clothing and footwear,Clothing and footwear,group,2.7,3,Clothing and footwear,Clothing and footwear,16.98,10.44
Expenditure quintile 2,2011,expq2,3.1,Clothing,Clothing,subgroup,2.1,3,Clothing and footwear,Clothing and footwear,13.21,8.12
Expenditure quintile 2,2011,expq2,3.2,Footwear,Footwear,subgroup,0.6,3,Clothing and footwear,Clothing and footwear,3.77,2.32
Expenditure quintile 2,2011,expq2,4,Housing and household utilities,Housing,group,25.9,4,Housing and household utilities,Housing,162.87,100.18
Expenditure quintile 2,2011,expq2,4.1,Actual rentals for housing,Rent,subgroup,15.4,4,Housing and household utilities,Housing,96.84,59.56
Expenditure quintile 2,2011,expq2,4.3,Property maintenance,Property maintenance,subgroup,1.2,4,Housing and household utilities,Housing,7.55,4.64
Expenditure quintile 2,2011,expq2,4.4,Property rates and related services,Property rates,subgroup,3.4,4,Housing and household utilities,Housing,21.38,13.15
Expenditure quintile 2,2011,expq2,4.5,Household energy,Household energy,subgroup,5.9,4,Housing and household utilities,Housing,37.1,22.82
Expenditure quintile 2,2011,expq2,5,Household contents and services,Contents and services,group,2.8,5,Household contents and services,Contents and services,17.61,10.83
Expenditure quintile 2,2011,expq2,5.1,"Furniture, furnishings and floor coverings",Furniture,subgroup,0.6,5,Household contents and services,Contents and services,3.77,2.32
Expenditure quintile 2,2011,expq2,5.2,Household textiles,Textiles,subgroup,0.2,5,Household contents and services,Contents and services,1.26,0.77
Expenditure quintile 2,2011,expq2,5.3,Household appliances,Appliances,subgroup,0.8,5,Household contents and services,Contents and services,5.03,3.09
Expenditure quintile 2,2011,expq2,5.4,"Glassware, tableware and household utensils",Utensils,subgroup,0.1,5,Household contents and services,Contents and services,0.63,0.39
Expenditure quintile 2,2011,expq2,5.5,Tools and equipment for house and garden,Tools,subgroup,0.4,5,Household contents and services,Contents and services,2.52,1.55
Expenditure quintile 2,2011,expq2,5.6,Other household supplies and services,Other supplies and services,subgroup,0.7,5,Household contents and services,Contents and services,4.4,2.71
Expenditure quintile 2,2011,expq2,6,Health,Health,group,4.6,6,Health,Health,28.93,17.79
Expenditure quintile 2,2011,expq2,6.1,"Medical products, appliances and equipment",Medical products,subgroup,1.1,6,Health,Health,6.92,4.25
Expenditure quintile 2,2011,expq2,6.2,Out-patient services,Out-patient services,subgroup,3.1,6,Health,Health,19.49,11.99
Expenditure quintile 2,2011,expq2,6.3,Hospital services,Hospital services,subgroup,0.5,6,Health,Health,3.14,1.93
Expenditure quintile 2,2011,expq2,7,Transport,Transport,group,13.1,7,Transport,Transport,82.38,50.67
Expenditure quintile 2,2011,expq2,7.1,Purchase of vehicles,Vehicles,subgroup,1.6,7,Transport,Transport,10.06,6.19
Expenditure quintile 2,2011,expq2,7.2,Private transport supplies and services,Private transport supplies,subgroup,9.6,7,Transport,Transport,60.37,37.13
Expenditure quintile 2,2011,expq2,7.3,Passenger transport services,Passenger transport,subgroup,1.8,7,Transport,Transport,11.32,6.96
Expenditure quintile 2,2011,expq2,8,Communication,Communication,group,4,8,Communication,Communication,25.15,15.47
Expenditure quintile 2,2011,expq2,8.1,Postal services,Postal services,subgroup,0.1,8,Communication,Communication,0.63,0.39
Expenditure quintile 2,2011,expq2,8.2,Telecommunication equipment,Telecommunication equip,subgroup,0.1,8,Communication,Communication,0.63,0.39
Expenditure quintile 2,2011,expq2,8.3,Telecommunication services,Telecommunication services,subgroup,3.8,8,Communication,Communication,23.9,14.7
Expenditure quintile 2,2011,expq2,9,Recreation and culture,Recreation and culture,group,7.3,9,Recreation and culture,Recreation and culture,45.91,28.24
Expenditure quintile 2,2011,expq2,9.1,Audio-visual and computing equipment,Audio-visual,subgroup,1.3,9,Recreation and culture,Recreation and culture,8.18,5.03
Expenditure quintile 2,2011,expq2,9.2,Major recreational and cultural equipment,Major recreational equip,subgroup,0.1,9,Recreation and culture,Recreation and culture,0.63,0.39
Expenditure quintile 2,2011,expq2,9.3,Other recreational equipment and supplies,Other recreational equip,subgroup,1.7,9,Recreation and culture,Recreation and culture,10.69,6.58
Expenditure quintile 2,2011,expq2,9.4,Recreational and cultural services,Rec & cultural services,subgroup,2.2,9,Recreation and culture,Recreation and culture,13.83,8.51
Expenditure quintile 2,2011,expq2,9.5,"Newspapers, books and stationery",Newspapers & books,subgroup,1.2,9,Recreation and culture,Recreation and culture,7.55,4.64
Expenditure quintile 2,2011,expq2,9.6,Accommodation services,Accomodation,subgroup,0.2,9,Recreation and culture,Recreation and culture,1.26,0.77
Expenditure quintile 2,2011,expq2,9.7,Package holidays,Package holidays,subgroup,0.5,9,Recreation and culture,Recreation and culture,3.14,1.93
Expenditure quintile 2,2011,expq2,10,Education,Education,group,1,10,Education,Education,6.29,3.87
Expenditure quintile 2,2011,expq2,10.1,Early childhood education,Early childhood education,subgroup,0.2,10,Education,Education,1.26,0.77
Expenditure quintile 2,2011,expq2,10.2,Primary and secondary education,Primary/secondary education,subgroup,0.2,10,Education,Education,1.26,0.77
Expenditure quintile 2,2011,expq2,10.3,Tertiary and other post school education,Tertiary education,subgroup,0.5,10,Education,Education,3.14,1.93
Expenditure quintile 2,2011,expq2,10.4,Other educational fees,Other education,subgroup,0,10,Education,Education,0,0
Expenditure quintile 2,2011,expq2,11,Miscellaneous goods and services,Miscellaneous,group,6.8,11,Miscellaneous goods and services,Miscellaneous,42.76,26.3
Expenditure quintile 2,2011,expq2,11.1,Personal care,Personal care,subgroup,2.1,11,Miscellaneous goods and services,Miscellaneous,13.21,8.12
